family,domain,screen_id,screen_name,screen_figma_node,widget_id,widget_name,widget_figma_node,parent_section,widget_type,data_behaviour,data_classification,api_command,http_method,live_route,join_status,notes
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W017,Wellbeing Quick Add — Zero-Gap Field/Control 11,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W018,Wellbeing Quick Add — Zero-Gap Field/Control 12,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W019,Wellbeing Quick Add — Zero-Gap Field/Control 13,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W020,Wellbeing Quick Add — Zero-Gap Field/Control 14,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W021,Wellbeing Quick Add — Zero-Gap Field/Control 15,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W022,Wellbeing Quick Add — Zero-Gap Field/Control 16,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W023,Wellbeing Quick Add — Zero-Gap Field/Control 17,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S07,Wellbeing Quick Add,433:9852,PER-LS-S07-W024,Wellbeing Quick Add — Zero-Gap Field/Control 18,433:9852,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordWellbeing,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W001,Experience,506:12425,Experience Form,Form,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W002,type,506:12425,Experience Form,Form,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W003,rating,506:12425,Experience Form,Form,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W004,energy impact,506:12425,Experience Form,Form,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W005,who with,506:12425,Experience Form,Form,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W006,outcome,506:12425,Experience Form,Form,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W007,note,506:12425,Experience Form,Input / Editable Field,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W008,Discovery Quick Add — Zero-Gap Field/Control 01,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W009,Discovery Quick Add — Zero-Gap Field/Control 02,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W010,Discovery Quick Add — Zero-Gap Field/Control 03,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W011,Discovery Quick Add — Zero-Gap Field/Control 04,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W012,Discovery Quick Add — Zero-Gap Field/Control 05,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W013,Discovery Quick Add — Zero-Gap Field/Control 06,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W014,Discovery Quick Add — Zero-Gap Field/Control 07,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W015,Discovery Quick Add — Zero-Gap Field/Control 08,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W016,Discovery Quick Add — Zero-Gap Field/Control 09,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W017,Discovery Quick Add — Zero-Gap Field/Control 10,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W018,Discovery Quick Add — Zero-Gap Field/Control 11,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W019,Discovery Quick Add — Zero-Gap Field/Control 12,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S08,Discovery Quick Add,433:10057,PER-LS-S08-W020,Discovery Quick Add — Zero-Gap Field/Control 13,433:10057,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_INPUT,CANONICAL,Lifestyle.RecordDiscovery,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W001,Close Create,433:9978,Header,CTA,LOCAL_NAVIGATION,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W002,Creation Description,433:9994,What Did You Create?,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W003,Writing Type,433:9999,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W004,Art Type,433:10001,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W005,Music Type,433:10003,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W006,Design Type,433:10005,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W007,Photography Type,433:10009,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W008,Problem Solving Type,433:10011,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W009,Planning Type,433:10013,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W010,Content Type,433:10007,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W011,Other Creation Type,433:10015,Creation Type,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W012,Satisfaction Rating,506:12648,Satisfaction,Rating Control,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W013,Satisfaction Display,506:12655,Satisfaction,Dynamic State,DERIVED_LOCAL,DERIVED_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W014,Under 30 Minutes,433:10031,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W015,30–60 Minutes,433:10033,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W016,1–2 Hours,433:10035,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W017,2+ Hours,433:10037,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W018,No Flow State,506:12660,Flow State,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W019,Partial Flow State,506:12662,Flow State,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W020,Creation Note,506:12666,Notes,Text Input / Expandable Field,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S09,Create / Expression Quick Add,433:9969,PER-LS-S09-W021,Save Creation,433:10041,Footer,Primary CTA,COMMAND,CANONICAL_WRITE,Lifestyle.RecordCreation,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W001,Close Adjust,433:9646,Header,CTA,LOCAL_NAVIGATION,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W002,Lifestyle Change Description,431:14575,What to Change?,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W003,More Rest,433:9663,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W004,More Travel,433:9665,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W005,More Creativity,433:9667,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W006,More Social Time,433:9669,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W007,More Exercise,433:9671,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W008,More Personal Time,433:9673,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W009,More Exploration,433:9675,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W010,More Balance,433:9677,Area to Adjust,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W011,Low Importance,433:9684,Importance,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W012,Medium Importance,433:9686,Importance,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W013,High Importance,433:9688,Importance,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W014,Not Sure Confidence,433:9693,Confidence,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W015,Somewhat Sure Confidence,433:9695,Confidence,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W016,Very Sure Confidence,433:9697,Confidence,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W017,Adjustment Note,433:9699,Notes,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S10,Adjust Lifestyle Quick Add,433:9637,PER-LS-S10-W018,Update Lifestyle,433:9702,Footer,Primary CTA,COMMAND,CANONICAL_WRITE,Lifestyle.AdjustPriorities,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W001,Back from Recent Activity,1036:7602,Header,Navigation CTA,LOCAL_NAVIGATION,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W002,Notifications,1036:7607,Header,Icon CTA,LOCAL_NAVIGATION,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W003,All Filter,1036:7611,Filters,Filter Chip,READ_FILTER,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W004,Finance Filter,1036:7612,Filters,Filter Chip,READ_FILTER,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W005,Wellness Filter,1036:7613,Filters,Filter Chip,READ_FILTER,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W006,Errands Filter,1036:7614,Filters,Filter Chip,READ_FILTER,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W007,Social Filter,1036:7615,Filters,Filter Chip,READ_FILTER,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W008,Groceries Activity,1037:12618,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W009,Groceries Timestamp,1037:12618,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W010,Groceries Result / Impact,1037:12618,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W011,Edit Groceries,1065:7522,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W012,Delete Groceries,1065:7524,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W013,Recovery Block Activity,1037:12626,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W014,Recovery Block Timestamp,1037:12626,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W015,Recovery Block Result / Impact,1037:12626,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W016,Edit Recovery Block,1065:7527,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W017,Delete Recovery Block,1065:7529,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W018,Mood Reflection Activity,1037:12634,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W019,Mood Reflection Timestamp,1037:12634,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W020,Mood Reflection Result / Impact,1037:12634,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W021,Edit Mood Reflection,1065:7532,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W022,Delete Mood Reflection,1065:7534,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W023,Coffee with Sarah Activity,1037:12642,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
